(written by ASE)

40 atoms
1 atom types

0.0       6.428699237905751  xlo xhi
0.0       6.428699237905751  ylo yhi
0.0       6.428699237905751  zlo zhi

Atoms # atomic

     1   1      5.4732910641720585      1.1618469430089187     0.43366875350679812
     2   1      4.6598740272133732     0.87719934436077907      1.5231666415009655
     3   1      6.2443589004158779     0.59763687079473016      4.0268920841924336
     4   1     0.11529556481126443      4.5549382821613111      0.6188771843676748
     5   1      2.3623185995553624      2.8650411085440912       4.614452259991074
     6   1      4.1987959395171757      4.6015513998092565      2.0289891755941496
     7   1      6.0900337443616861     0.34753490094907302      2.2695841970052117
     8   1    0.045657224165026072      2.1428883546416619      5.2590761824168224
     9   1      3.4112930847315397      3.5307128845156921      3.5839740835486138
    10   1     0.37522964795166069      3.6839105722489953      1.9653042813887784
    11   1      3.7876336906620751    0.040776238294073425      2.3812091051038009
    12   1      1.5415819486748139       4.606391092045504      2.0359941997840965
    13   1     0.95562949134377284      6.3772533535628231      4.1010987165679991
    14   1      5.9205225325216766     0.30438030838688868      6.4145805192612393
    15   1       4.368621252244135       3.711040432996807      5.4932454318769963
    16   1      6.3799764047470005      1.2507232843092162      2.5621998340259897
    17   1      2.3228466733436473       4.993065946753763       5.334116474734663
    18   1      1.6451703008420195      2.7710675562910807      5.5520932074971823
    19   1      5.9805527834595757      5.1549172267515218      4.6587998242333324
    20   1      3.9870392461254078      3.1480619391727345      1.7716231237351463
    21   1      6.2904029668846997      4.8703179719072569      2.5319642571664316
    22   1      2.7010166396254185      4.4026966900372733     0.31199268450909834
    23   1      5.3503542137983242      2.3261636022746464      1.5089254260410019
    24   1      4.8748249844225136     0.45706600192910218      5.5273562505930158
    25   1      2.2136192017322083      5.9541707557285282      2.7149738877228646
    26   1      4.5517499186893291      1.8722704332156046      1.9247198098973075
    27   1      3.6738239724493447      4.9247820700222977      5.2521424801164258
    28   1    0.018876413164356218      5.9172796065697071       1.815718386228943
    29   1      3.7321957983343452      4.6464731259990186     0.71635018404424256
    30   1      2.7622192342830343     0.88542893671840239     0.92365320006982432
    31   1      5.5698958721217435      2.2089533489869724      3.1666462541670883
    32   1      6.4185445673203514      2.3296559043674909      1.4626394592580412
    33   1      4.3477388979066527      3.1066298625566762       4.493744980267949
    34   1      2.6672224324764269      4.5093880898419387      1.5890720919726704
    35   1      1.8176803480475296      1.9037196874659714      6.3078880310302141
    36   1      5.8850758483073067      4.0143990108208119      4.3377093522667041
    37   1      2.1884106096306573     0.30413367410024683       1.994898137074786
    38   1      3.1571271907235707      1.2765037540614488      5.4846577245962891
    39   1      2.5733556795749393      2.2111766689946637      5.4216237919565415
    40   1      1.9281007199297606      2.2368100147025269     0.95024291991393361
